-0.021426,1.42121,2.69343
-0.019453,1.26828,2.82693
-0.692972,1.50914,2.49485
-0.690313,1.64881,2.49156
-0.521551,1.66276,2.66336
-0.202885,0.683484,2.71883
-0.202431,0.837699,2.71337
-0.264909,0.556185,2.6785
-0.403274,0.468579,2.67919
-0.277072,0.478317,2.72368
-0.484607,0.517785,2.64329
-0.538746,0.531171,2.67266
-0.444022,0.501846,2.7581
-0.484931,0.549721,2.60855
-0.555267,0.566537,2.60601
-0.603416,0.447876,2.66626
-0.505676,0.423411,2.79385
-0.630385,0.494676,2.56981
-0.229216,0.537609,2.82049
-0.002469,0.719422,2.74015
-0.003698,0.83871,2.66731
-0.001905,0.662358,2.892
-0.310626,0.463987,2.93986
-0.000854,0.509981,3.01196
-0.29886,0.214631,2.89081
-0.000577,0.234889,2.98801
-0.492429,0.237016,2.72814
-0.64522,0.372095,2.49486
-0.654448,0.448897,2.44178
-0.599225,0.297046,2.59101
-0.531921,0.142573,2.47047
-0.394542,0.062287,2.5761
-0.673146,0.073337,2.32737
-0.511497,-0.030532,2.35189
-0.649858,0.238591,2.41922
-0.526783,-0.18287,2.24198
-0.704077,-0.08438,2.25353
-0.369543,-0.374696,2.28412
-0.351614,-0.139773,2.42356
-0.228705,-0.005387,2.71018
-0.19368,-0.242452,2.53451
-0.202418,-0.51296,2.46412
-0.562972,-0.276874,2.1846
-0.475075,-0.396443,2.18854
-0.528329,-0.409574,2.15514
-0.591941,-0.338706,2.19109
-0.573276,-0.422358,2.1448
-0.621237,-0.38507,2.16885
-0.510094,-0.548985,2.23339
-0.562329,-0.519779,2.2016
-0.60759,-0.494416,2.17701
-0.716983,-0.193758,2.20894
-0.713354,-0.282452,2.22144
-0.904421,-0.139254,2.20878
-0.890656,-0.240876,2.21732
-0.896243,0.003189,2.24231
-0.850569,0.217735,2.30315
-0.739295,0.4385,2.38545
-1.09293,0.428005,2.18218
-1.1095,0.082289,2.17808
-1.3576,0.383685,1.99718
-1.31795,0.09678,2.07223
-1.47034,0.047431,1.93615
-1.53189,0.290039,1.81258
